"City","City_latitude","City_longitude","State","Airport","Airport_latitude","Airport_longitude","iata_code"
"Kurhani","25.9803","85.3374","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ranko","25.5181","86.4899","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Maida Babhangawan","25.4793","86.0669","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Raghunathpur","26.6418","84.8938","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pachauth","25.576","86.8083","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Darauli","26.0781","84.1314","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sihma","25.6992","86.2446","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mathila","25.4715","84.1438","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Phaphot","25.6817","86.0069","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Tulshia","26.3468","87.8411","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sahuria","25.8197","86.6132","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Morsand","25.9335","85.698","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Naini","25.832","84.7179","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Adalpur","26.191","86.0239","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rajpur Kalan","25.6792","84.1259","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Balua Rampur","26.7777","84.428","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Belao","25.1476","85.7377","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Burhia Dhanghatta","25.9004","87.2852","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bakwa","26.0601","86.4124","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Laukaha","26.0336","86.6471","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dumri","25.5263","86.7346","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Fatehpur","24.6297","85.2249","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barhi","26.4629","86.2771","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Madhopur","25.3453","85.3925","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jhaua","25.7487","84.924","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gayaspur","25.9217","84.4399","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sangrampur","25.0711","86.1871","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Madhopur Hazari","26.2623","84.8995","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Raghunathpur","26.3448","84.9211","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Phulmalik","25.4132","86.4255","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khawaspur","26.2331","84.6388","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Siktiahi","26.4812","86.4023","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Hisar","26.5495","85.9406","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rounia","25.5179","87.3999","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Manikpur","25.3129","87.4388","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mokarrampur","26.2176","86.0433","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sonwan","25.6258","86.2161","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Babhniyawan","25.4943","84.4815","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Azamnagar","25.5456","87.8294","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Auhar Sheikh","26.7216","84.5993","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Shahar Telpa","25.133","84.6533","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ratauli","26.1861","86.7104","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Simarwara Durgapur","25.852","85.4944","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mehdauli","25.6561","86.0257","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Meghaul","25.6561","86.0257","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bela","26.4989","86.3242","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mali","25.1269","84.7084","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gohuma Bairia","26.3938","86.3976","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Tarar","25.1821","87.1671","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barai","26.3717","86.0134","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Nayanagar","25.7465","86.1027","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Maheshram","25.2874","87.4124","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khair Khan","26.2727","87.3037","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Raibhir","25.9978","86.8781","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jitpur","26.8149","84.9578","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Luathaha","26.6316","84.9079","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ahiro","24.9192","87.1054","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Koila Dewa","26.4079","84.1962","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Garhi","24.7904","86.0768","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barahi","25.9725","86.7452","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Aliganj","24.9365","85.925","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Darwa","25.669","85.6461","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chikni","26.0664","87.4406","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jhakhra","25.7528","85.7474","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Panchi","25.1123","85.6321","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pipra Naurangia","26.8591","84.4328","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Labhgaon","25.5062","86.3899","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Katalpur","26.2255","84.7608","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jadupatti","26.1186","86.3114","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Siswar","26.4292","86.4586","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Solindabad","25.8463","86.5907","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Nathpur","26.3261","87.0916","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Masdi","25.2441","86.7233","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Raghunathpur","26.0019","84.2753","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chauki Hasan Chauki Makhdum","26.2333","84.4964","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Shahpur Chaumukhi","25.7683","86.9049","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sahidganj","25.6627","87.0976","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ekamba","25.9689","87.5741","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Hardas Bigha","25.4994","85.3551","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Malinagar","25.9967","85.6863","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ghatawan","25.0968","83.7266","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khaira","24.8727","86.2089","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kasba","25.5856","88.1122","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dudhpura","25.7964","86.1189","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Shahpur Undi","25.637","85.6013","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bara Khurd","25.2599","85.4325","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mocharim","24.6794","84.9905","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dalawarpur","26.3466","84.9581","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Tinkoni","26.8613","84.9647","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bela","24.9689","84.974","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Panrepatti","25.5537","83.9775","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Lalmunia Munhara","26.5741","86.4012","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dhangaraha","26.0204","84.7023","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Tiri","25.8871","86.6757","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Amwa Majhar","26.7362","84.5818","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bishunpur","25.8029","85.9886","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rakhwari","26.3603","86.2882","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Fateha","25.6073","85.8669","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Simri","26.3825","86.1705","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Painal","25.59","84.9304","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Madhuban","25.8948","87.1093","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bhawanipur","26.2385","86.0995","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dumri","25.475","85.0913","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mamobihat","26.1466","86.1747","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kishunpur","25.7947","86.8237","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kapasiawan","25.2783","85.2869","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khuran Milik","25.6","86.8679","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Saharbani","25.7201","86.41","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bhado Khara","24.9567","85.513","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Nariar","25.8875","86.5632","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Telwa","26.0877","86.517","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Telpur","27.0548","84.3336","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Lalganj","25.7297","87.4799","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khapdeh","26.2706","87.1993","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kadrabad","25.5793","85.9475","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Parwaha","26.2336","87.2197","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kargahia Purab","26.7887","84.5298","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barni","25.3484","85.0594","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pipraun","26.599","85.9356","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kaunra","25.5231","84.5575","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bharhopur","25.9488","84.5274","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kaith","25.4776","86.2001","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Suhiya","25.6482","84.3916","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Baghant","26.1748","86.1705","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bhadsara","25.3696","84.8444","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gurwalia Biswas","26.8372","84.4687","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barahra","26.2356","86.5615","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Baltara","25.5116","86.7232","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mahisanrh","25.7358","85.5818","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Katarmala","25.5036","86.2447","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Hansa","26.0911","87.3089","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Shahzadpur","25.6541","86.8709","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Patsanda","24.858","86.3008","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Karghar","25.1267","83.9274","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Birpur Barapatti Pindraun","26.5475","86.3898","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gangapur Athar","25.8214","85.7123","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pithaura","26.262","87.0983","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Baragaon","25.1348","85.432","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Amjhar","25.0641","84.5591","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gorha","26.2267","86.9349","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Aurahi","26.0355","86.7467","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dumri","25.735","84.8762","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gangaur","26.5666","85.8821","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kalyanpur","26.4802","84.1789","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sukhsena","25.6881","87.1194","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chak That","25.7347","86.034","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jhitkahiya","26.786","84.8858","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Koini","26.4226","84.5147","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Charne","26.1185","87.0754","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gangania","25.2395","86.6536","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ramnagar Bankat","26.7595","84.6122","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jalalpur","26.0433","84.5041","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Semri","25.6246","85.7672","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pakri","25.5876","85.158","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mahinathpur","26.6554","86.0674","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kanchanpur","24.6096","84.2361","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Salkhua","25.6677","86.6002","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dhamsain","26.0938","86.2541","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jagatpur","26.3738","86.0509","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Urlaha","25.744","87.0929","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sirdala","24.6559","85.4092","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chausa","25.5149","83.897","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ghusiya","25.1832","84.2486","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Motipur","25.8159","86.014","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kaithinia","26.2317","86.2817","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kusumha","25.1859","85.9234","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rampur","25.8864","86.9547","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Haraiya","27.09","85.09","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Belsara","26.0152","87.2023","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bararam","26.1572","84.3627","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pipra Dewas","25.4636","86.0236","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Madhubani","27.0001","84.104","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pai Bigha","25.0511","84.9226","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Madanpur","24.6554","84.5844","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Makhar","25.7693","86.6025","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Parmanpur","26.1457","87.3122","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bithauli","26.0219","86.0793","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Manrar","25.8895","85.0643","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Thepaha Raja Ram","26.2229","84.2523","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pareo","25.5582","84.8017","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dahua","24.7742","87.0325","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barahbatta","25.7727","85.7522","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dandkhora","25.5729","87.6472","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Hardia","25.8657","86.2176","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dhorgaon","25.9545","86.8933","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kataha","26.7159","84.9424","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bochaha","25.5675","85.7393","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Tadhwa Nandpur","26.7556","84.4326","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Babhantoli","26.252","87.926","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Masar","25.5577","84.5767","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rampur","25.1826","86.1465","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Haripur","26.258","87.242","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bhawanandpur","25.54","86.103","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dobhawan","25.3987","85.7856","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ekma","26.0541","86.6121","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gamharia","26.0561","86.7243","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sarmera","25.2564","85.7988","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kochgawan","25.0431","85.6279","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Baretha","25.5258","87.4485","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mianpur Dubauli","26.7381","84.4661","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bisaria","25.9789","87.1003","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Parauli","26.2227","84.7042","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dumra","25.5907","87.0614","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sirsa","26.2667","84.7403","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sangi","26.3237","86.4481","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Salehpur","25.6119","87.2973","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Naruar","26.2388","86.2396","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kanhai","25.9761","86.2898","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khundawandpur","25.6689","86.0363","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ekhari","26.5246","86.3071","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khaspur","25.6466","84.9936","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jalkaura","25.5034","86.3671","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rampur Rajwa","25.7057","86.1781","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Madhopur","26.7369","85.0625","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Paharpur","25.7225","86.6203","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Madhura","25.5418","87.5267","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sikandarpur","25.3256","86.5051","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rampur Parhat","25.5916","87.1622","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kujri","26.2392","87.6366","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mangrawan","25.0929","84.3912","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Baghduma","24.8223","87.0116","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kaithwar","26.1678","86.2575","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Madhuban Bediban","26.5062","84.9951","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Karath","25.201","84.3672","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mehdipur","25.3902","86.7324","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ekchari","25.2093","87.2159","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Musapur","25.6821","85.7346","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Asahni","26.0079","84.4799","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gangapur","25.8565","86.9496","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kerap","24.8332","84.614","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gonghaur","26.4346","86.216","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Raitar","25.0577","85.5366","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dhanga","26.463","86.0452","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pipra","26.346","87.2916","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chewara","25.0756","85.9277","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Harlakhi","26.6353","85.9842","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ghosrawan","25.091","85.578","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khanpur Khairanti","26.1456","84.3334","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bairiya","26.3392","84.8236","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Aurahi","25.8263","87.1365","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dibraghani","25.8261","87.0664","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ghanipur Bejha","25.9281","85.5548","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sadiqpur Maraul","25.9966","85.5777","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
