City,City_latitude,City_longitude,State,Airport ,Airport _latitude,Airport _longitude,iata_code,Distance
Barnia,23.7311,88.4329,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,119.6985292
Jagdispur,22.65,88.29,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,16.08860597
Gokarna,24.0541,88.1176,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,159.1913729
Baharu,22.204,88.4283,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,50.15122472
Jaypul,22.7833,88.5695,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,19.05573744
Bahutal,24.5714,87.8971,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,220.359535
Dighirpar,22.3034,88.6678,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,45.1881538
Damdama,24.4341,87.7849,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,209.0437723
Bhagwangola,24.3485,88.3243,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,188.7550286
Baynala,22.4835,88.4997,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,19.79915219
Sanatikri,22.023,88.5033,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,70.48263995
Mitrapur,24.4371,87.9666,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,204.1460381
Gopalnagar,24.691,87.9299,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,232.4613723
Salua,22.61,88.27,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,18.80390445
Islampur,24.1548,88.4665,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,166.8157453
Adra,23.5,86.67,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,204.6133934
Hariharpara,24.0468,88.4244,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,154.8111958
Bara,24.3146,87.9643,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,191.0159477
Haldibari,26.33,88.77,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,409.9812957
Bhanukumari,26.3395,89.7697,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,431.0337627
Odlabari,26.8594,88.6214,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,467.8737312
Raghudebbati,22.53,88.2,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,28.87400393
Chapra,23.5391,88.5467,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,98.87125029
Suknadanga,24.46,88.05,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,204.7715577
Barjora,23.4333,87.2833,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,147.1935317
Rajnagar,23.95,87.32,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,184.3465315
Dogachi,24.6195,87.9221,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,224.9154205
Madanpur,23.02,88.48,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,40.76260086
Dattapulia,23.24,88.7058,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,70.28216404
Tiorpara,22.238,88.5614,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,47.8108371
Chandi,22.3503,88.2828,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,37.80425242
Muragacha,22.696,88.42,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,5.347345629
Daulatnagar,25.3216,87.8443,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,302.7929036
Sabang,22.183,87.599,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,101.7036797
Saktipur,23.864,88.1987,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,136.8337714
Charabidya,22.3303,88.7702,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,49.04829919
Belpukur,21.9851,88.2125,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,78.25642443
Chawalhati,26.4841,88.5677,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,425.9855262
Kankandighi,21.9744,88.4659,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,75.67168754
Janai,22.7157,88.2426,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,22.01035592
Begampur,22.3705,88.494,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,31.97292752
Champadanga,22.83,87.96,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,53.58225798
Domahani,23.7569,87.0256,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,190.0332751
Patiram,25.3167,88.75,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,297.5999092
Panjipara,26.1369,88.0132,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,389.6823279
Paiker,24.4388,87.9112,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,205.7549626
Mahespur,24.6954,87.9414,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,232.6759924
Gopalnagar,22.8289,88.2139,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,30.74337853
Kumirimora,22.6969,88.2267,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,23.05451456
Ghoradal,22.0519,88.3594,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,67.62687581
Kharar,22.7,87.68,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,78.8232989
Champahati,22.4043,88.4937,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,28.25857781
Kesabpur,22.6196,88.2075,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,24.85707238
Kumarkhali,22.3598,88.799,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,48.83641769
Singhbari,25.3761,87.9485,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,306.8062851
Chaital,22.5106,88.7996,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,39.61687263
Nagar,24.0898,87.9902,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,166.2389948
Chaltabaria,22.2347,88.5014,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,47.03899358
Cossimbazar,24.12,88.28,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,163.8196938
Sonada,26.962,88.2684,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,479.287633
Kotra,22.7062,88.5411,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,11.25140061
Mangalkot,23.5252,87.9034,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,111.6132882
Bahagalpur,24.5934,87.9536,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,221.3485209
Mirik,26.887,88.187,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,471.3396195
Bhabanipur,24.7153,87.9227,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,235.2581102
Falimari,26.3856,89.8233,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,437.5960035
Lakhipur,26.3281,88.3863,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,408.5091418
Kalinagar,22.4383,88.115,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,41.70590689
Natshal,22.1957,88.0272,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,66.81422392
Bara Belun,23.4007,87.9733,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,96.06151542
Khargram,24.0343,87.9853,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,160.4733601
Mayureswar,23.9908,87.7647,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,164.077638
Bagnan,22.47,87.97,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,53.08350305
Bawali,22.4041,88.1852,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,38.70210964
Patrasaer,23.1968,87.5272,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,111.8075417
Balupur,25.2611,87.8947,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,295.1950426
Rudra Nagar,24.3841,87.884,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,200.6752849
Galsi,23.3372,87.6925,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,108.2539073
Talsur,25.3667,87.8512,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,307.5652465
Antardipa,24.6442,87.9213,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,227.602168
Sonakhal,22.2125,88.7133,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,56.28982521
Chota Mollakhali,22.2222,88.8956,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,66.64356105
Begampur,22.7368,88.2518,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,21.97933175
Ambhua,24.5568,87.8651,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,219.6475798
Fatehpur,25.3032,87.8623,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,300.4236635
Nagtala,22.4667,88.3833,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,21.89492484
Banta,24.2323,87.8749,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,184.864663
Nalgora,22.0346,88.4743,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,69.01037546
Mankur,23.4353,87.5527,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,126.1012344
Fakirtaki,22.3815,88.7901,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,46.55146241
Srikrishnapur,22.9717,88.0351,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,54.97510358
Ganga Sagar,21.6528,88.0753,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,117.7890912
Ramchandrapur,22.891,88.473,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,26.41335786
Dora,22.1858,88.5142,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,52.59892131
Jaipur,23.4313,86.1493,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,250.4306709
Multi,22.2847,88.4053,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,41.3614621
Amgachia,22.4156,88.3051,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,30.30429821
Bhagirathpur,24.0884,88.4947,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,159.4954292
Aroali,24.043,87.9443,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,162.6686869
Dhamua,22.2875,88.3962,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,41.15917608
Paikpara,24.3149,87.8503,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,194.3666103
Ketugram,23.7017,88.0439,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,123.4872727
Rangamati,26.8076,89.4572,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,472.9166174
Muthabana,24.9346,88.0425,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,256.8265442
Kaimati,26.3186,89.7843,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,429.2921408
Tulin,23.3794,85.8906,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,273.7222284
Chandankiari,23.5781,86.3598,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,236.8308762
Para,23.52,86.52,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,219.3095973
Karimpur,23.97,88.62,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,147.3213903
Madari Hat,26.7,89.2833,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,457.6850744
Petua,22.4143,88.4489,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,26.73221529
Daulatpur,25.3682,87.8983,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,306.824498
Kamargani,22.5475,88.6606,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,24.98484338
Nazira,22.218,88.2757,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,51.64144315
Manbazar,23.0615,86.6642,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,188.1563804
Janapul,22.8615,88.6868,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,33.68809024
Dhantola,26.2016,88.1095,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,395.8712495
Katigang,25.4157,87.8245,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,313.4421377
Dharir,22.3958,88.8628,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,51.52997927
Ramkali,22.4322,88.3285,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,27.55838525
Kalaikunda,22.3424,87.2265,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,130.0739017
Manteswar,23.4225,88.1075,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,92.16104928
Chilakhana,26.299,89.5892,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,421.3914376
Samalpur,25.1961,88.0419,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,285.5695051
Ahmadpur,23.8365,87.6912,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,152.4017694
Chunakhali,22.301,88.7951,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,53.18126921
Iarpur,22.2998,88.2994,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,42.26574653
Basudebpur,21.8256,87.619,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,125.5240298
Phagu,26.95,88.7,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,478.298897
Tekpanja,22.2086,88.3122,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,51.49433651
Gok,27.1065,88.2459,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,495.4314775
Daita,24.3497,87.9342,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,195.5857071
Chandpur,22.4368,88.1711,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,37.25765323
Khasbalanda,22.5881,88.6887,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,25.9194188
Sahapur,22.52,88.17,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,32.11433423
Harua,24.5257,87.9898,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,213.1911719
Barwan,23.9379,87.935,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,151.9539111
Malior,25.39,87.8473,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,310.182299
Ayas,24.2508,87.7784,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,190.1198106
Makaya,25.271,87.8897,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,296.372052
Kanakpur,24.4976,88.0361,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,209.1494424
Mansong,27.1628,88.5661,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,501.4223373
Malipakar,25.3621,87.9144,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,305.8645196
Baikunthapur,22.9808,88.2058,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,43.86865569
Amtala,22.3669,88.2777,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,36.40734681
Satgachia,23.2641,88.16,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,73.84691247
Gangajalghati,23.42,87.12,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,160.2220422
Kalinagar,22.4219,88.8695,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,50.55297743
Jujharpur,25.7514,87.9634,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,347.8072514
Mahadipur,24.8566,88.1248,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,247.0217544
Shyamnagar,22.97,88.38,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,35.72009556
Kaliganj,23.7348,88.2293,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,122.1396854
Dattapara,22.8491,88.9023,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,51.47689561
Nijgaon Paranpur,25.1559,87.9732,West Bengal,Netaji Subhash Chandra Bose International Airport,22.6547,88.4467,CCU,282.2542624
Jaipur,26.9,75.8,Rajasthan,Kota Airport,25.1602,75.8456,KTU,193.5105705
Jodhpur,26.28,73.02,Rajasthan,Kota Airport,25.1602,75.8456,KTU,309.2279732
Kota,25.18,75.83,Rajasthan,Kota Airport,25.1602,75.8456,KTU,2.704071229
Ajmer,26.4499,74.6399,Rajasthan,Kota Airport,25.1602,75.8456,KTU,187.4376493
Bikaner,28.0181,73.3169,Rajasthan,Kota Airport,25.1602,75.8456,KTU,405.1964423
Bhilwara,25.35,74.63,Rajasthan,Kota Airport,25.1602,75.8456,KTU,124.0566283
Udaipur,24.58,73.68,Rajasthan,Kota Airport,25.1602,75.8456,KTU,227.7954457
Sikar,27.62,75.15,Rajasthan,Kota Airport,25.1602,75.8456,KTU,282.1543195
Alwar,27.5498,76.6355,Rajasthan,Kota Airport,25.1602,75.8456,KTU,277.1195089
Fatehpur,27.98,74.95,Rajasthan,Kota Airport,25.1602,75.8456,KTU,325.9484571
Bharatpur,27.22,77.48,Rajasthan,Kota Airport,25.1602,75.8456,KTU,281.1555386
Salumbar,24.08,74.02,Rajasthan,Kota Airport,25.1602,75.8456,KTU,220.1840951
Ahor,25.367,72.783,Rajasthan,Kota Airport,25.1602,75.8456,KTU,308.8240566
Ganganagar,29.92,73.88,Rajasthan,Kota Airport,25.1602,75.8456,KTU,563.5955742
Pali,25.77,73.33,Rajasthan,Kota Airport,25.1602,75.8456,KTU,261.4850573
Raisinghnagar,29.5342,73.4477,Rajasthan,Kota Airport,25.1602,75.8456,KTU,540.9181673
Raniwara Kalan,24.75,72.2167,Rajasthan,Kota Airport,25.1602,75.8456,KTU,368.6629025
Sawai Madhopur,26,76.35,Rajasthan,Kota Airport,25.1602,75.8456,KTU,106.204028
Kishangarh,26.57,74.87,Rajasthan,Kota Airport,25.1602,75.8456,KTU,184.6679058
Beawar,26.1,74.32,Rajasthan,Kota Airport,25.1602,75.8456,KTU,185.2355957
Hanumangarh,29.58,74.32,Rajasthan,Kota Airport,25.1602,75.8456,KTU,514.0104607
Nokha,27.6,73.42,Rajasthan,Kota Airport,25.1602,75.8456,KTU,363.2728153
Chittaurgarh,24.88,74.63,Rajasthan,Kota Airport,25.1602,75.8456,KTU,126.3843039
Hindaun,26.74,77.03,Rajasthan,Kota Airport,25.1602,75.8456,KTU,211.8497445
Semari,24.0555,73.8566,Rajasthan,Kota Airport,25.1602,75.8456,KTU,235.625584
Makrana,27.0409,74.7273,Rajasthan,Kota Airport,25.1602,75.8456,KTU,237.0671586
Bundi,25.44,75.64,Rajasthan,Kota Airport,25.1602,75.8456,KTU,37.35206287
Sujangarh,27.7,74.47,Rajasthan,Kota Airport,25.1602,75.8456,KTU,313.867579
Barod,27.8947,76.3681,Rajasthan,Kota Airport,25.1602,75.8456,KTU,308.4725578
Sardarshahr,28.4401,74.4908,Rajasthan,Kota Airport,25.1602,75.8456,KTU,388.6953467
Lachhmangarh Sikar,27.8225,75.0253,Rajasthan,Kota Airport,25.1602,75.8456,KTU,307.080763
Nimbahera,24.62,74.68,Rajasthan,Kota Airport,25.1602,75.8456,KTU,132.025117
Khejroli,27.37,75.57,Rajasthan,Kota Airport,25.1602,75.8456,KTU,247.2502159
Bilara,26.1792,73.7056,Rajasthan,Kota Airport,25.1602,75.8456,KTU,242.5570265
Ratangarh,28.0787,74.6219,Rajasthan,Kota Airport,25.1602,75.8456,KTU,346.5643595
Suratgarh,29.3177,73.8989,Rajasthan,Kota Airport,25.1602,75.8456,KTU,500.7245827
Bijaynagar,25.93,74.6386,Rajasthan,Kota Airport,25.1602,75.8456,KTU,148.2899707
Rajsamand,25.07,73.88,Rajasthan,Kota Airport,25.1602,75.8456,KTU,198.1531905
Phalodi,27.131,72.364,Rajasthan,Kota Airport,25.1602,75.8456,KTU,410.8143096
Jaisalmer,26.913,70.915,Rajasthan,Kota Airport,25.1602,75.8456,KTU,529.7143188
Nawalgarh,27.8458,75.268,Rajasthan,Kota Airport,25.1602,75.8456,KTU,304.1043561
Bari,26.63,77.62,Rajasthan,Kota Airport,25.1602,75.8456,KTU,241.2704923
Rajgarh,28.64,75.38,Rajasthan,Kota Airport,25.1602,75.8456,KTU,389.6794757
Nasirabad,26.3,74.73,Rajasthan,Kota Airport,25.1602,75.8456,KTU,168.9680304
Jalor,25.35,72.62,Rajasthan,Kota Airport,25.1602,75.8456,KTU,325.065417
Sojat,25.92,73.67,Rajasthan,Kota Airport,25.1602,75.8456,KTU,234.0519124
Shiv,26.1831,71.25,Rajasthan,Kota Airport,25.1602,75.8456,KTU,474.3709543
Nohar,29.18,74.77,Rajasthan,Kota Airport,25.1602,75.8456,KTU,459.4624385
Dungarpur,23.84,73.72,Rajasthan,Kota Airport,25.1602,75.8456,KTU,260.389986
Nawai,26.3824,75.924,Rajasthan,Kota Airport,25.1602,75.8456,KTU,136.1289861
Dig,27.47,77.33,Rajasthan,Kota Airport,25.1602,75.8456,KTU,296.3957082
Rajaldesar,28.03,74.47,Rajasthan,Kota Airport,25.1602,75.8456,KTU,347.1741611
Pratapgarh,24.03,74.78,Rajasthan,Kota Airport,25.1602,75.8456,KTU,165.5312532
Nathdwara,24.93,73.82,Rajasthan,Kota Airport,25.1602,75.8456,KTU,205.6556168
Ramganj Mandi,24.6472,75.9444,Rajasthan,Kota Airport,25.1602,75.8456,KTU,57.90677432
Pilani,28.37,75.6,Rajasthan,Kota Airport,25.1602,75.8456,KTU,357.7450376
Merta,26.65,74.0333,Rajasthan,Kota Airport,25.1602,75.8456,KTU,245.5558597
Khairtal,27.8346,76.6388,Rajasthan,Kota Airport,25.1602,75.8456,KTU,307.6741879
Aklera,24.42,76.57,Rajasthan,Kota Airport,25.1602,75.8456,KTU,110.0989298
Rawatbhata,24.93,75.58,Rajasthan,Kota Airport,25.1602,75.8456,KTU,37.0286129
Pilibangan,29.4888,74.0748,Rajasthan,Kota Airport,25.1602,75.8456,KTU,512.0960912
Malpura,26.28,75.38,Rajasthan,Kota Airport,25.1602,75.8456,KTU,132.9650476
Nim ka Thana,27.735,75.7797,Rajasthan,Kota Airport,25.1602,75.8456,KTU,286.3798379
Sirohi,24.885,72.8625,Rajasthan,Kota Airport,25.1602,75.8456,KTU,302.1192178
Rawatsar,29.28,74.38,Rajasthan,Kota Airport,25.1602,75.8456,KTU,480.459802
Degana,26.8951,74.3222,Rajasthan,Kota Airport,25.1602,75.8456,KTU,245.7256801
Toda Bhim,26.9167,76.8167,Rajasthan,Kota Airport,25.1602,75.8456,KTU,218.0810137
Sanchor,24.7536,71.7714,Rajasthan,Kota Airport,25.1602,75.8456,KTU,413.193029
Taranagar,28.6689,75.0406,Rajasthan,Kota Airport,25.1602,75.8456,KTU,398.2258373
Sri Madhopur,27.4667,75.6,Rajasthan,Kota Airport,25.1602,75.8456,KTU,257.6364513
Shahpura,25.63,74.93,Rajasthan,Kota Airport,25.1602,75.8456,KTU,105.7721911
Sagwara,23.6681,74.0244,Rajasthan,Kota Airport,25.1602,75.8456,KTU,248.0469506
Lakheri,25.67,76.17,Rajasthan,Kota Airport,25.1602,75.8456,KTU,65.38291435
Behror,27.8903,76.2861,Rajasthan,Kota Airport,25.1602,75.8456,KTU,306.7193583
Udaipur,27.7289,75.4716,Rajasthan,Kota Airport,25.1602,75.8456,KTU,288.0425681
Losal,27.4,74.92,Rajasthan,Kota Airport,25.1602,75.8456,KTU,265.5984197
Shahpura,27.3897,75.9596,Rajasthan,Kota Airport,25.1602,75.8456,KTU,248.16947
Saila,25.333,72.367,Rajasthan,Kota Airport,25.1602,75.8456,KTU,350.3727176
Sadri,25.18,73.43,Rajasthan,Kota Airport,25.1602,75.8456,KTU,243.105136
Rajgarh,27.236,76.622,Rajasthan,Kota Airport,25.1602,75.8456,KTU,243.4677274
Nadbai,27.23,77.2,Rajasthan,Kota Airport,25.1602,75.8456,KTU,266.8847412
Ringas,27.37,75.57,Rajasthan,Kota Airport,25.1602,75.8456,KTU,247.2502159
Phulera,26.874,75.2417,Rajasthan,Kota Airport,25.1602,75.8456,KTU,199.8911974
Nagar,27.4247,77.0995,Rajasthan,Kota Airport,25.1602,75.8456,KTU,281.1152119
Singhana,27.98,75.8,Rajasthan,Kota Airport,25.1602,75.8456,KTU,313.5802366
Shivganj,25.15,73.07,Rajasthan,Kota Airport,25.1602,75.8456,KTU,279.3594193
Dungra Chhota,23.1667,74.3,Rajasthan,Kota Airport,25.1602,75.8456,KTU,271.5137557
Pindwara,24.7945,73.055,Rajasthan,Kota Airport,25.1602,75.8456,KTU,284.1981003
Asan,25.73,74.33,Rajasthan,Kota Airport,25.1602,75.8456,KTU,164.8404282
Toda Rai Singh,26.0167,75.4833,Rajasthan,Kota Airport,25.1602,75.8456,KTU,101.9339427
Sandwa,27.75,74.1667,Rajasthan,Kota Airport,25.1602,75.8456,KTU,332.9475194
