City ,State,latitude,longitude,Airport_Name,lat,lng,iata_code
Abiramam,Tamil Nādu,9.4423,78.4399,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Pukkulam,Tamil Nādu,9.277,78.9938,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Damal,Tamil Nādu,12.886,79.5922,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Budamangalam,Tamil Nādu,12.3792,79.2308,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Angichettippalaiyam,Tamil Nādu,11.7742,79.5255,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Kanavaypudur,Tamil Nādu,11.9282,78.1832,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Pullanvidudi,Tamil Nādu,10.359,79.088,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Vadakadu,Tamil Nādu,10.3418,79.0609,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Velakalnattam,Tamil Nādu,12.5505,78.4429,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Karuveppampatti,Tamil Nādu,11.3983,77.8746,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Nagaiyampatti,Tamil Nādu,11.4639,78.4801,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Navappatti,Tamil Nādu,11.7393,77.7836,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Punnappatti,Tamil Nādu,10.2243,78.1982,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Vadacheri,Tamil Nādu,10.7324,78.5261,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Pulivalam,Tamil Nādu,10.7525,79.6352,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Pappakudi,Tamil Nādu,8.752,77.5026,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Nattarasankottai,Tamil Nādu,9.869,78.5531,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Koshanam,Tamil Nādu,11.3701,77.3523,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Suttamalli,Tamil Nādu,8.6987,77.6323,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Kottur,Tamil Nādu,9.9038,77.4071,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Tumberi,Tamil Nādu,12.6986,78.5856,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Eduttavaynattam,Tamil Nādu,11.8057,78.827,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Maddur,Tamil Nādu,13.2397,79.5653,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Kilakkurichchi,Tamil Nādu,10.7645,78.7406,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Kattirippulam,Tamil Nādu,10.464,79.7597,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Midalam,Tamil Nādu,8.206,77.216,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Chettiyapatti,Tamil Nādu,10.424,77.8228,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Panjampatti,Tamil Nādu,10.3178,77.9263,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Silaiyampatti,Tamil Nādu,9.8732,77.3927,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Kanavaypatti,Tamil Nādu,10.1857,77.7347,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Mudichchur,Tamil Nādu,12.911,80.0693,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Balakrishnanpatti,Tamil Nādu,11.2511,78.4736,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Kanyakulam,Tamil Nādu,8.2012,77.4015,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Gundur,Tamil Nādu,10.7339,78.7184,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Pallappalaiyam,Tamil Nādu,11.3891,77.6027,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Virapperumanallur,Tamil Nādu,11.7763,79.4466,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Nettadahalli,Tamil Nādu,12.133,78.0671,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Kodaimangalam,Tamil Nādu,10.4733,77.507,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Modachchur,Tamil Nādu,11.4415,77.4288,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Vairichettipalaiyam,Tamil Nādu,11.2872,78.4893,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Pattanam,Tamil Nādu,10.9808,77.0542,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Reddiyapatti,Tamil Nādu,10.1581,78.1901,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Talakulam,Tamil Nādu,8.1824,77.3161,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Karuppur,Tamil Nādu,10.4918,78.3296,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Kandanur,Tamil Nādu,10.1037,78.8254,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Andanappettai,Tamil Nādu,10.7498,79.8226,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Perungulam,Tamil Nādu,8.6413,77.9985,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Silvarpatti,Tamil Nādu,10.118,77.6241,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Nottampatti,Tamil Nādu,9.9772,77.7177,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Nalikkalpatti,Tamil Nādu,11.6021,78.134,Tiruchirapally Civil Airport Airport,10.76539993,78.70970154,TRZ
Vishakhapatnam,Andhra Pradesh,17.7042,83.2978,Tirupati Airport,13.63249969,79.54329681,TIR
Vijayawada,Andhra Pradesh,16.5193,80.6305,Tirupati Airport,13.63249969,79.54329681,TIR
Guntur,Andhra Pradesh,16.3008,80.4428,Tirupati Airport,13.63249969,79.54329681,TIR
Nellore,Andhra Pradesh,14.45,79.99,Tirupati Airport,13.63249969,79.54329681,TIR
Kurnool,Andhra Pradesh,15.83,78.05,Tirupati Airport,13.63249969,79.54329681,TIR
Kakinada,Andhra Pradesh,16.9661,82.255,Tirupati Airport,13.63249969,79.54329681,TIR
Cuddapah,Andhra Pradesh,14.47,78.82,Tirupati Airport,13.63249969,79.54329681,TIR
Rajahmundry,Andhra Pradesh,16.98,81.78,Tirupati Airport,13.63249969,79.54329681,TIR
Tirupati,Andhra Pradesh,13.65,79.42,Tirupati Airport,13.63249969,79.54329681,TIR
Anantapur,Andhra Pradesh,14.68,77.599,Tirupati Airport,13.63249969,79.54329681,TIR
Tuni,Andhra Pradesh,17.35,82.55,Tirupati Airport,13.63249969,79.54329681,TIR
Machilipatnam,Andhra Pradesh,16.17,81.13,Tirupati Airport,13.63249969,79.54329681,TIR
Vizianagaram,Andhra Pradesh,18.1159,83.406,Tirupati Airport,13.63249969,79.54329681,TIR
Ongole,Andhra Pradesh,15.506,80.049,Tirupati Airport,13.63249969,79.54329681,TIR
Kodumur,Andhra Pradesh,15.6833,77.7833,Tirupati Airport,13.63249969,79.54329681,TIR
Ellore,Andhra Pradesh,16.7117,81.1031,Tirupati Airport,13.63249969,79.54329681,TIR
Nandyal,Andhra Pradesh,15.48,78.48,Tirupati Airport,13.63249969,79.54329681,TIR
Pulimaddi,Andhra Pradesh,15.5386,78.4613,Tirupati Airport,13.63249969,79.54329681,TIR
Madanapalle,Andhra Pradesh,13.55,78.5,Tirupati Airport,13.63249969,79.54329681,TIR
Chirala,Andhra Pradesh,15.8246,80.3521,Tirupati Airport,13.63249969,79.54329681,TIR
Adoni,Andhra Pradesh,15.6279,77.2749,Tirupati Airport,13.63249969,79.54329681,TIR
Alasandigutta,Andhra Pradesh,15.6244,77.2731,Tirupati Airport,13.63249969,79.54329681,TIR
Tenali,Andhra Pradesh,16.239,80.645,Tirupati Airport,13.63249969,79.54329681,TIR
Proddatur,Andhra Pradesh,14.75,78.55,Tirupati Airport,13.63249969,79.54329681,TIR
Chittoor,Andhra Pradesh,13.216,79.098,Tirupati Airport,13.63249969,79.54329681,TIR
Hindupur,Andhra Pradesh,13.83,77.49,Tirupati Airport,13.63249969,79.54329681,TIR
Nuzvid,Andhra Pradesh,16.7881,80.8465,Tirupati Airport,13.63249969,79.54329681,TIR
Bhimavaram,Andhra Pradesh,16.543,81.523,Tirupati Airport,13.63249969,79.54329681,TIR
Chicacole,Andhra Pradesh,18.3,83.9,Tirupati Airport,13.63249969,79.54329681,TIR
Guntakal,Andhra Pradesh,15.17,77.38,Tirupati Airport,13.63249969,79.54329681,TIR
Dharmavaram,Andhra Pradesh,14.43,77.72,Tirupati Airport,13.63249969,79.54329681,TIR
Jandrapeta,Andhra Pradesh,15.8246,80.3521,Tirupati Airport,13.63249969,79.54329681,TIR
Gudivada,Andhra Pradesh,16.43,80.99,Tirupati Airport,13.63249969,79.54329681,TIR
Narasaraopet,Andhra Pradesh,16.236,80.0498,Tirupati Airport,13.63249969,79.54329681,TIR
Tadpatri,Andhra Pradesh,14.92,78.02,Tirupati Airport,13.63249969,79.54329681,TIR
Tadepallegudem,Andhra Pradesh,16.815,81.526,Tirupati Airport,13.63249969,79.54329681,TIR
Amaravati,Andhra Pradesh,16.5131,80.5165,Tirupati Airport,13.63249969,79.54329681,TIR
Chilakalurupet,Andhra Pradesh,16.0892,80.1672,Tirupati Airport,13.63249969,79.54329681,TIR
Suramala,Andhra Pradesh,13.76,79.7,Tirupati Airport,13.63249969,79.54329681,TIR
Kalluru,Andhra Pradesh,15.8344,78.0292,Tirupati Airport,13.63249969,79.54329681,TIR
Pedagadi,Andhra Pradesh,17.6615,83.2104,Tirupati Airport,13.63249969,79.54329681,TIR
Emmiganur,Andhra Pradesh,15.7333,77.4833,Tirupati Airport,13.63249969,79.54329681,TIR
Yalamakuru,Andhra Pradesh,15.5103,77.5249,Tirupati Airport,13.63249969,79.54329681,TIR
Rayachoti,Andhra Pradesh,14.0583,78.7517,Tirupati Airport,13.63249969,79.54329681,TIR
Kavali,Andhra Pradesh,14.913,79.9929,Tirupati Airport,13.63249969,79.54329681,TIR
Kadiri,Andhra Pradesh,14.12,78.17,Tirupati Airport,13.63249969,79.54329681,TIR
Anakapalle,Andhra Pradesh,17.6913,83.0039,Tirupati Airport,13.63249969,79.54329681,TIR
Chinnachauku,Andhra Pradesh,14.4732,78.8451,Tirupati Airport,13.63249969,79.54329681,TIR
Tanuku,Andhra Pradesh,16.7566,81.677,Tirupati Airport,13.63249969,79.54329681,TIR
Yanam,Andhra Pradesh,16.7333,82.2167,Tirupati Airport,13.63249969,79.54329681,TIR
Gangammapeta,Andhra Pradesh,18.498,83.9642,Tirupati Airport,13.63249969,79.54329681,TIR
Gudur,Andhra Pradesh,14.1473,79.8477,Tirupati Airport,13.63249969,79.54329681,TIR
Mangalagiri,Andhra Pradesh,16.43,80.55,Tirupati Airport,13.63249969,79.54329681,TIR
Rayadrug,Andhra Pradesh,14.6997,76.8524,Tirupati Airport,13.63249969,79.54329681,TIR
Markapur,Andhra Pradesh,15.73,79.26,Tirupati Airport,13.63249969,79.54329681,TIR
Bapatla,Andhra Pradesh,15.9044,80.4675,Tirupati Airport,13.63249969,79.54329681,TIR
Badvel,Andhra Pradesh,14.75,79.05,Tirupati Airport,13.63249969,79.54329681,TIR
Piduguralla,Andhra Pradesh,16.4793,79.8863,Tirupati Airport,13.63249969,79.54329681,TIR
Pulivendla,Andhra Pradesh,14.4194,78.225,Tirupati Airport,13.63249969,79.54329681,TIR
Tadepalle,Andhra Pradesh,16.4803,80.6186,Tirupati Airport,13.63249969,79.54329681,TIR
Pamuru,Andhra Pradesh,15.097,79.409,Tirupati Airport,13.63249969,79.54329681,TIR
Nagari,Andhra Pradesh,13.3214,79.5856,Tirupati Airport,13.63249969,79.54329681,TIR
Razampeta,Andhra Pradesh,14.1954,79.159,Tirupati Airport,13.63249969,79.54329681,TIR
Chandralapadu,Andhra Pradesh,16.715,80.2089,Tirupati Airport,13.63249969,79.54329681,TIR
Ponnuru,Andhra Pradesh,16.0667,80.5667,Tirupati Airport,13.63249969,79.54329681,TIR
Vinukonda,Andhra Pradesh,16.05,79.75,Tirupati Airport,13.63249969,79.54329681,TIR
Dhone,Andhra Pradesh,15.396,77.872,Tirupati Airport,13.63249969,79.54329681,TIR
Narasapur,Andhra Pradesh,16.4361,81.7016,Tirupati Airport,13.63249969,79.54329681,TIR
Palasa,Andhra Pradesh,18.7731,84.4078,Tirupati Airport,13.63249969,79.54329681,TIR
Macherla,Andhra Pradesh,16.48,79.43,Tirupati Airport,13.63249969,79.54329681,TIR
Kandukur,Andhra Pradesh,15.2167,79.9042,Tirupati Airport,13.63249969,79.54329681,TIR
Samalkot,Andhra Pradesh,17.0531,82.1695,Tirupati Airport,13.63249969,79.54329681,TIR
Bobbili,Andhra Pradesh,18.5667,83.3667,Tirupati Airport,13.63249969,79.54329681,TIR
Sattenapalle,Andhra Pradesh,16.3962,80.1497,Tirupati Airport,13.63249969,79.54329681,TIR
Mandapeta,Andhra Pradesh,16.87,81.93,Tirupati Airport,13.63249969,79.54329681,TIR
Atchampeta,Andhra Pradesh,15.5412,78.9503,Tirupati Airport,13.63249969,79.54329681,TIR
Bhimunipatnam,Andhra Pradesh,17.8846,83.4393,Tirupati Airport,13.63249969,79.54329681,TIR
Pithapuram,Andhra Pradesh,17.1167,82.2667,Tirupati Airport,13.63249969,79.54329681,TIR
Punganuru,Andhra Pradesh,13.3667,78.5833,Tirupati Airport,13.63249969,79.54329681,TIR
Puttur,Andhra Pradesh,13.45,79.55,Tirupati Airport,13.63249969,79.54329681,TIR
Palmaner,Andhra Pradesh,13.2,78.75,Tirupati Airport,13.63249969,79.54329681,TIR
Parvatipuram,Andhra Pradesh,18.78,83.425,Tirupati Airport,13.63249969,79.54329681,TIR
Mansala,Andhra Pradesh,15.9417,77.4281,Tirupati Airport,13.63249969,79.54329681,TIR
Jaggayyapeta,Andhra Pradesh,16.892,80.0976,Tirupati Airport,13.63249969,79.54329681,TIR
Amalapuram,Andhra Pradesh,16.5787,82.0061,Tirupati Airport,13.63249969,79.54329681,TIR
Venkatagiri,Andhra Pradesh,13.9667,79.5833,Tirupati Airport,13.63249969,79.54329681,TIR
Jiyyammavalasa,Andhra Pradesh,18.8186,83.5797,Tirupati Airport,13.63249969,79.54329681,TIR
Zangareddigudem,Andhra Pradesh,17.1229,81.2953,Tirupati Airport,13.63249969,79.54329681,TIR
Repalle,Andhra Pradesh,16.0172,80.8294,Tirupati Airport,13.63249969,79.54329681,TIR
Sulleru,Andhra Pradesh,18.5333,83.2167,Tirupati Airport,13.63249969,79.54329681,TIR
Peddapuram,Andhra Pradesh,17.08,82.13,Tirupati Airport,13.63249969,79.54329681,TIR
Prattipadu,Andhra Pradesh,16.1878,80.3392,Tirupati Airport,13.63249969,79.54329681,TIR
Jaggisettigudem,Andhra Pradesh,17.1167,81.3,Tirupati Airport,13.63249969,79.54329681,TIR
Guntakal Junction,Andhra Pradesh,15.1711,77.3624,Tirupati Airport,13.63249969,79.54329681,TIR
Gooty,Andhra Pradesh,15.121,77.634,Tirupati Airport,13.63249969,79.54329681,TIR
Nandikotkur,Andhra Pradesh,15.867,78.267,Tirupati Airport,13.63249969,79.54329681,TIR
Vuyyuru,Andhra Pradesh,16.3667,80.85,Tirupati Airport,13.63249969,79.54329681,TIR
Jammalamadugu,Andhra Pradesh,14.85,78.38,Tirupati Airport,13.63249969,79.54329681,TIR
Gollalagunta,Andhra Pradesh,17.1672,82.2847,Tirupati Airport,13.63249969,79.54329681,TIR
Nayudupet,Andhra Pradesh,13.9,79.9,Tirupati Airport,13.63249969,79.54329681,TIR
Alamuru,Andhra Pradesh,16.7833,81.9,Tirupati Airport,13.63249969,79.54329681,TIR
Dowlaiswaram,Andhra Pradesh,16.9556,81.7931,Tirupati Airport,13.63249969,79.54329681,TIR
Rapur,Andhra Pradesh,14.2015,79.5351,Tirupati Airport,13.63249969,79.54329681,TIR
Nandigama,Andhra Pradesh,16.7833,80.3,Tirupati Airport,13.63249969,79.54329681,TIR
Ananipalle,Andhra Pradesh,13.4902,79.2895,Tirupati Airport,13.63249969,79.54329681,TIR
Janakammapeta,Andhra Pradesh,15.0125,79.8439,Tirupati Airport,13.63249969,79.54329681,TIR
Addanki,Andhra Pradesh,15.8167,79.9833,Tirupati Airport,13.63249969,79.54329681,TIR
Nidadavole,Andhra Pradesh,16.92,81.67,Tirupati Airport,13.63249969,79.54329681,TIR
Ramachandrapuram,Andhra Pradesh,16.85,82.02,Tirupati Airport,13.63249969,79.54329681,TIR
Alluru,Andhra Pradesh,15.1336,78.4975,Tirupati Airport,13.63249969,79.54329681,TIR
Pileru,Andhra Pradesh,13.6549,78.9471,Tirupati Airport,13.63249969,79.54329681,TIR
Vavveru,Andhra Pradesh,14.5594,79.8725,Tirupati Airport,13.63249969,79.54329681,TIR
Erramvaripalem,Andhra Pradesh,15.8495,80.3861,Tirupati Airport,13.63249969,79.54329681,TIR
Amudalavalasa,Andhra Pradesh,18.4167,83.9,Tirupati Airport,13.63249969,79.54329681,TIR
Atmakur,Andhra Pradesh,15.8779,78.5884,Tirupati Airport,13.63249969,79.54329681,TIR
Kovvur,Andhra Pradesh,17.017,81.731,Tirupati Airport,13.63249969,79.54329681,TIR
Betamcherla,Andhra Pradesh,15.4667,78.1667,Tirupati Airport,13.63249969,79.54329681,TIR
Penumur,Andhra Pradesh,13.3667,79.1833,Tirupati Airport,13.63249969,79.54329681,TIR
Vetapalem,Andhra Pradesh,15.78,80.32,Tirupati Airport,13.63249969,79.54329681,TIR
Buchireddipalem,Andhra Pradesh,14.538,79.875,Tirupati Airport,13.63249969,79.54329681,TIR
Kanigiri,Andhra Pradesh,15.4,79.5167,Tirupati Airport,13.63249969,79.54329681,TIR
Kadiyam,Andhra Pradesh,16.9167,81.8333,Tirupati Airport,13.63249969,79.54329681,TIR
Dachepalle,Andhra Pradesh,16.6,79.7333,Tirupati Airport,13.63249969,79.54329681,TIR
Ichchapuram,Andhra Pradesh,19.12,84.7,Tirupati Airport,13.63249969,79.54329681,TIR
Vempalle,Andhra Pradesh,14.3667,78.4667,Tirupati Airport,13.63249969,79.54329681,TIR
Uravakonda,Andhra Pradesh,14.95,77.27,Tirupati Airport,13.63249969,79.54329681,TIR
Giddalur,Andhra Pradesh,15.3764,78.9251,Tirupati Airport,13.63249969,79.54329681,TIR
Allagadda,Andhra Pradesh,15.1322,78.5138,Tirupati Airport,13.63249969,79.54329681,TIR
Madakalavaripalli,Andhra Pradesh,14.7475,79.0843,Tirupati Airport,13.63249969,79.54329681,TIR
Tiruvur,Andhra Pradesh,17.1,80.6,Tirupati Airport,13.63249969,79.54329681,TIR
Narsipatnam,Andhra Pradesh,17.665,82.614,Tirupati Airport,13.63249969,79.54329681,TIR
Darsi,Andhra Pradesh,15.7667,79.6833,Tirupati Airport,13.63249969,79.54329681,TIR
Kondapalle,Andhra Pradesh,16.6183,80.5411,Tirupati Airport,13.63249969,79.54329681,TIR
Elesvaram,Andhra Pradesh,17.2833,82.1,Tirupati Airport,13.63249969,79.54329681,TIR
Erraguntla,Andhra Pradesh,14.6333,78.5333,Tirupati Airport,13.63249969,79.54329681,TIR
Kalyandrug,Andhra Pradesh,14.55,77.1,Tirupati Airport,13.63249969,79.54329681,TIR
Kovur,Andhra Pradesh,14.5001,79.9859,Tirupati Airport,13.63249969,79.54329681,TIR
Akividu,Andhra Pradesh,16.5823,81.3811,Tirupati Airport,13.63249969,79.54329681,TIR
Podili,Andhra Pradesh,15.604,79.608,Tirupati Airport,13.63249969,79.54329681,TIR
Tummapala,Andhra Pradesh,17.7166,82.9965,Tirupati Airport,13.63249969,79.54329681,TIR
Tekkali,Andhra Pradesh,18.6057,84.2355,Tirupati Airport,13.63249969,79.54329681,TIR
Pedana,Andhra Pradesh,16.2667,81.1667,Tirupati Airport,13.63249969,79.54329681,TIR
Chimakurti,Andhra Pradesh,15.5149,80.0368,Tirupati Airport,13.63249969,79.54329681,TIR
Kaluvaya,Andhra Pradesh,14.5,79.4167,Tirupati Airport,13.63249969,79.54329681,TIR
Sarpavaram,Andhra Pradesh,17.0102,82.225,Tirupati Airport,13.63249969,79.54329681,TIR
Ibrahimpatnam,Andhra Pradesh,16.583,80.5143,Tirupati Airport,13.63249969,79.54329681,TIR
Atmakur,Andhra Pradesh,14.6167,79.6167,Tirupati Airport,13.63249969,79.54329681,TIR
Pattikonda,Andhra Pradesh,15.4,77.5167,Tirupati Airport,13.63249969,79.54329681,TIR
Nalakadoddi,Andhra Pradesh,15.4,77.5167,Tirupati Airport,13.63249969,79.54329681,TIR
Ramanayyapeta,Andhra Pradesh,17.3203,82.1014,Tirupati Airport,13.63249969,79.54329681,TIR
Srungavarapukota,Andhra Pradesh,18.1167,83.1667,Tirupati Airport,13.63249969,79.54329681,TIR
Tanguturu,Andhra Pradesh,15.35,80.05,Tirupati Airport,13.63249969,79.54329681,TIR
Suluru,Andhra Pradesh,13.7,80.018,Tirupati Airport,13.63249969,79.54329681,TIR
Penukonda,Andhra Pradesh,14.085,77.596,Tirupati Airport,13.63249969,79.54329681,TIR
Parimpudi,Andhra Pradesh,17.1171,81.4342,Tirupati Airport,13.63249969,79.54329681,TIR
Payakaraopeta,Andhra Pradesh,17.3627,82.5572,Tirupati Airport,13.63249969,79.54329681,TIR
Pamidi,Andhra Pradesh,14.95,77.5833,Tirupati Airport,13.63249969,79.54329681,TIR
Mamidalapadu,Andhra Pradesh,15.831,78.05,Tirupati Airport,13.63249969,79.54329681,TIR
Narasannapeta,Andhra Pradesh,18.4167,84.05,Tirupati Airport,13.63249969,79.54329681,TIR
Buddayyakota,Andhra Pradesh,13.8196,78.1729,Tirupati Airport,13.63249969,79.54329681,TIR
Kottakota,Andhra Pradesh,13.6592,78.2467,Tirupati Airport,13.63249969,79.54329681,TIR
Guruzala,Andhra Pradesh,16.58,79.57,Tirupati Airport,13.63249969,79.54329681,TIR
Guduru,Andhra Pradesh,15.775,77.807,Tirupati Airport,13.63249969,79.54329681,TIR
Renigunta,Andhra Pradesh,13.65,79.52,Tirupati Airport,13.63249969,79.54329681,TIR
Chintalapudi,Andhra Pradesh,17.0417,80.5901,Tirupati Airport,13.63249969,79.54329681,TIR
Poranki,Andhra Pradesh,16.4743,80.7128,Tirupati Airport,13.63249969,79.54329681,TIR
Attili,Andhra Pradesh,16.7,81.6,Tirupati Airport,13.63249969,79.54329681,TIR
Vodurivandlagudem,Andhra Pradesh,16.4286,81.133,Tirupati Airport,13.63249969,79.54329681,TIR
Maduru,Andhra Pradesh,14.7616,78.6171,Tirupati Airport,13.63249969,79.54329681,TIR
Pata Kalidindi,Andhra Pradesh,16.5014,81.2908,Tirupati Airport,13.63249969,79.54329681,TIR
Gorantla,Andhra Pradesh,13.9892,77.7703,Tirupati Airport,13.63249969,79.54329681,TIR
Kottapeta,Andhra Pradesh,16.7167,81.9,Tirupati Airport,13.63249969,79.54329681,TIR
Aklvidu,Andhra Pradesh,16.6,81.3833,Tirupati Airport,13.63249969,79.54329681,TIR
Vinnamala,Andhra Pradesh,13.9074,79.9086,Tirupati Airport,13.63249969,79.54329681,TIR
Singarayakonda,Andhra Pradesh,15.25,80.0203,Tirupati Airport,13.63249969,79.54329681,TIR
Mogalturru,Andhra Pradesh,16.4167,81.6,Tirupati Airport,13.63249969,79.54329681,TIR
Ukkayapalle,Andhra Pradesh,14.4898,78.8927,Tirupati Airport,13.63249969,79.54329681,TIR
Kosigi,Andhra Pradesh,15.85,77.2667,Tirupati Airport,13.63249969,79.54329681,TIR
Sundararaopeta,Andhra Pradesh,16.8031,81.6419,Tirupati Airport,13.63249969,79.54329681,TIR
Yadiki,Andhra Pradesh,15.05,77.88,Tirupati Airport,13.63249969,79.54329681,TIR
Koilkuntla,Andhra Pradesh,15.2333,78.3167,Tirupati Airport,13.63249969,79.54329681,TIR
Tirumala,Andhra Pradesh,13.6833,79.35,Tirupati Airport,13.63249969,79.54329681,TIR
Avanigadda,Andhra Pradesh,16.0197,80.92,Tirupati Airport,13.63249969,79.54329681,TIR
Mummidivaram,Andhra Pradesh,16.65,82.1167,Tirupati Airport,13.63249969,79.54329681,TIR
Kotturu,Andhra Pradesh,17.0436,81.7705,Tirupati Airport,13.63249969,79.54329681,TIR
Gollapudi,Andhra Pradesh,16.5412,80.5784,Tirupati Airport,13.63249969,79.54329681,TIR
Patakakani,Andhra Pradesh,16.34,80.4908,Tirupati Airport,13.63249969,79.54329681,TIR
Ravulapalem,Andhra Pradesh,16.4833,81.9833,Tirupati Airport,13.63249969,79.54329681,TIR
Velugodu,Andhra Pradesh,15.7817,78.6892,Tirupati Airport,13.63249969,79.54329681,TIR
Kanchika,Andhra Pradesh,16.6856,80.3892,Tirupati Airport,13.63249969,79.54329681,TIR
Ankireddikuntapalem,Andhra Pradesh,15.9154,80.2108,Tirupati Airport,13.63249969,79.54329681,TIR
Bukkarayasamudram,Andhra Pradesh,14.6944,77.6381,Tirupati Airport,13.63249969,79.54329681,TIR
Kuppam,Andhra Pradesh,12.75,78.37,Tirupati Airport,13.63249969,79.54329681,TIR
Mailavaram,Andhra Pradesh,16.7833,80.6333,Tirupati Airport,13.63249969,79.54329681,TIR
Vendram,Andhra Pradesh,16.562,81.4696,Tirupati Airport,13.63249969,79.54329681,TIR
Chagallu,Andhra Pradesh,16.9833,81.6667,Tirupati Airport,13.63249969,79.54329681,TIR
Pakala,Andhra Pradesh,13.4667,79.1167,Tirupati Airport,13.63249969,79.54329681,TIR
Madakasira,Andhra Pradesh,13.9369,77.2694,Tirupati Airport,13.63249969,79.54329681,TIR
Ganapavaram,Andhra Pradesh,16.1233,80.1721,Tirupati Airport,13.63249969,79.54329681,TIR
Pendurti,Andhra Pradesh,17.8278,83.2022,Tirupati Airport,13.63249969,79.54329681,TIR
Maruturu,Andhra Pradesh,15.9862,80.1041,Tirupati Airport,13.63249969,79.54329681,TIR
Pamarru,Andhra Pradesh,16.327,80.961,Tirupati Airport,13.63249969,79.54329681,TIR
Kaikalur,Andhra Pradesh,16.5509,81.2,Tirupati Airport,13.63249969,79.54329681,TIR
Chagalamarri,Andhra Pradesh,14.9667,78.5833,Tirupati Airport,13.63249969,79.54329681,TIR
Nizampatam,Andhra Pradesh,15.9,80.6667,Tirupati Airport,13.63249969,79.54329681,TIR
Palkonda,Andhra Pradesh,18.6,83.75,Tirupati Airport,13.63249969,79.54329681,TIR
Banganapalle,Andhra Pradesh,15.3167,78.2333,Tirupati Airport,13.63249969,79.54329681,TIR
Gannavaram,Andhra Pradesh,16.5333,80.8,Tirupati Airport,13.63249969,79.54329681,TIR
Achampet,Andhra Pradesh,16.6299,80.1213,Tirupati Airport,13.63249969,79.54329681,TIR
Vinjamur,Andhra Pradesh,14.833,79.583,Tirupati Airport,13.63249969,79.54329681,TIR
Kamalapuram,Andhra Pradesh,14.5833,78.65,Tirupati Airport,13.63249969,79.54329681,TIR
Nellimarla,Andhra Pradesh,18.1667,83.4333,Tirupati Airport,13.63249969,79.54329681,TIR
Nadikude,Andhra Pradesh,16.5941,79.7167,Tirupati Airport,13.63249969,79.54329681,TIR
